symbol,score,distance
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Shortest Routes,-313.69786666666676,3574.312000000001
Safest Routes,-307.1546222222222,2934.2160000000003
Safest Routes,-294.16929999999996,2008.462
Safest Routes,-294.16929999999996,2008.462
Safest Routes,-294.16929999999996,2008.462
Safest Routes,-293.37120000000004,3027.8080000000004
Safest Routes,-293.37120000000004,3027.8080000000004
Safest Routes,-292.07887008310246,2325.174
Shortest Routes,-282.27356033057845,3589.247999999999
Shortest Routes,-282.27356033057845,3589.247999999999
Shortest Routes,-282.27356033057845,3589.247999999999
Shortest Routes,-282.27356033057845,3589.247999999999
Shortest Routes,-282.27356033057845,3589.247999999999
Shortest Routes,-282.27356033057845,3589.247999999999
Shortest Routes,-282.27356033057845,3589.247999999999
Shortest Routes,-282.27356033057845,3589.247999999999
Safest Routes,-281.0194409090909,2238.069
Safest Routes,-281.0194409090909,2238.069
Shortest Routes,-270.67085000000003,2788.6460000000006
Safest Routes,-266.52304498269893,2143.6
Shortest Routes,-265.1760504132231,3418.9009999999994
Shortest Routes,-265.1760504132231,3418.9009999999994
Shortest Routes,-265.1760504132231,3418.9009999999994
Shortest Routes,-265.1760504132231,3418.9009999999994
Shortest Routes,-265.1760504132231,3418.9009999999994
Shortest Routes,-265.1760504132231,3418.9009999999994
Shortest Routes,-265.1760504132231,3418.9009999999994
Shortest Routes,-265.1760504132231,3418.9009999999994
Safest Routes,-261.5909123966942,2186.416
Shortest Routes,-250.8022239669422,3786.1710000000003
Shortest Routes,-250.8022239669422,3786.1710000000003
Safest Routes,-250.07354999999993,1776.1569999999997
Safest Routes,-248.55692755102038,1797.087
Safest Routes,-247.8382265306122,2060.1459999999997
Safest Routes,-247.8382265306122,2060.1459999999997
Safest Routes,-247.8382265306122,2060.1459999999997
Safest Routes,-247.8382265306122,2060.1459999999997
Safest Routes,-247.8382265306122,2060.1459999999997
Safest Routes,-247.8382265306122,2060.1459999999997
Safest Routes,-247.8382265306122,2060.1459999999997
Safest Routes,-247.8382265306122,2060.1459999999997
Safest Routes,-242.81954999999996,1727.7969999999998
Safest Routes,-241.89109999999997,1905.274
Safest Routes,-239.14530000000002,1992.382
Safest Routes,-239.14530000000002,1992.382
Safest Routes,-238.12187561983473,1927.9530000000002
Safest Routes,-238.12187561983473,1927.9530000000002
Safest Routes,-235.9798,2026.132
Safest Routes,-234.89242685950407,1921.3709999999996
Safest Routes,-232.22035,1868.589
Safest Routes,-231.6694642857143,1653.2250000000001
Safest Routes,-230.61354999999998,1893.237
Shortest Routes,-228.8736,2369.486
Shortest Routes,-228.8736,2369.486
Shortest Routes,-228.8736,2369.486
Safest Routes,-228.65258877551014,1921.3709999999996
Safest Routes,-227.56731734693872,1770.993
Safest Routes,-227.53805414201184,1826.5890000000002
Safest Routes,-227.53805414201184,1826.5890000000002
Safest Routes,-227.53805414201184,1826.5890000000002
Safest Routes,-227.12213124999994,1789.9339999999997
Safest Routes,-227.0856846938775,1770.993
Safest Routes,-226.4116210743801,1815.5209999999997
Safest Routes,-226.4116210743801,1815.5209999999997
Safest Routes,-226.4116210743801,1815.5209999999997
Safest Routes,-226.4116210743801,1815.5209999999997
Safest Routes,-226.4116210743801,1815.5209999999997
Safest Routes,-224.97785414201178,1815.5209999999997
Safest Routes,-224.97785414201178,1815.5209999999997
Safest Routes,-224.97785414201178,1815.5209999999997
Safest Routes,-224.97785414201178,1815.5209999999997
Safest Routes,-224.97785414201178,1815.5209999999997
Shortest Routes,-223.95100000000002,2322.8700000000003
Shortest Routes,-223.95100000000002,2322.8700000000003
Shortest Routes,-223.95100000000002,2322.8700000000003
Safest Routes,-218.20647755102036,1684.0839999999998
Safest Routes,-218.20647755102036,1684.0839999999998
Safest Routes,-218.20647755102036,1684.0839999999998
Safest Routes,-218.20647755102036,1684.0839999999998
Safest Routes,-218.20647755102036,1684.0839999999998
Safest Routes,-215.3917222222222,1963.88
Safest Routes,-215.3917222222222,1963.88
Safest Routes,-213.2282,1548.4180000000001
Safest Routes,-213.2282,1548.4180000000001
Safest Routes,-213.2282,1548.4180000000001
Safest Routes,-213.11382499999996,1781.9879999999998
Safest Routes,-213.11382499999996,1781.9879999999998
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.90206224489793,1665.143
Safest Routes,-211.88569999999996,1781.9879999999998
Safest Routes,-211.88569999999996,1781.9879999999998
Safest Routes,-211.28992499999993,1784.6619999999998
Safest Routes,-210.90148888888885,1684.0839999999998
Safest Routes,-210.90148888888885,1684.0839999999998
Safest Routes,-210.90148888888885,1684.0839999999998
Safest Routes,-210.90148888888885,1684.0839999999998
Safest Routes,-210.90148888888885,1684.0839999999998
Safest Routes,-210.3657,1577.438
Safest Routes,-210.3657,1577.438
Safest Routes,-210.3657,1577.438
Safest Routes,-209.96275,1422.585
Safest Routes,-209.96275,1422.585
Safest Routes,-209.96275,1422.585
Safest Routes,-208.92429999999993,1784.6619999999998
Safest Routes,-205.08655384615378,1826.9359999999997
Safest Routes,-199.7462099722991,1902.0919999999996
Safest Routes,-194.8280388888889,1819.011
Shortest Routes,-193.95731111111112,2008.462
Shortest Routes,-193.95731111111112,2008.462
Shortest Routes,-193.95731111111112,2008.462
Safest Routes,-193.08839031141866,2237.888
Safest Routes,-185.00408124999998,1412.397
Safest Routes,-185.00408124999998,1412.397
Safest Routes,-185.00408124999998,1412.397
Shortest Routes,-184.67745555555555,2091.219
Shortest Routes,-184.67745555555555,2091.219
Safest Routes,-184.54242499999995,1408.0119999999997
Safest Routes,-184.42475555555552,1421.1279999999997
Safest Routes,-182.67000000000004,2670.55
Safest Routes,-182.15970000000002,1222.3980000000001
Safest Routes,-182.15970000000002,1222.3980000000001
Safest Routes,-182.15970000000002,1222.3980000000001
Safest Routes,-178.31459049586778,1475.943
Safest Routes,-178.31459049586778,1475.943
Safest Routes,-178.31459049586778,1475.943
Safest Routes,-175.90050000000002,1321.5500000000002
Safest Routes,-175.90050000000002,1321.5500000000002
Safest Routes,-175.90050000000002,1321.5500000000002
Safest Routes,-175.90050000000002,1321.5500000000002
Safest Routes,-175.90050000000002,1321.5500000000002
Safest Routes,-175.74764834710743,1475.943
Safest Routes,-175.74764834710743,1475.943
Safest Routes,-175.74764834710743,1475.943
Safest Routes,-174.06779999999998,1416.202
Safest Routes,-174.06779999999998,1416.202
Safest Routes,-174.06779999999998,1416.202
Safest Routes,-173.09144999999995,1475.9429999999998
Safest Routes,-173.09144999999995,1475.9429999999998
Safest Routes,-173.09144999999995,1475.9429999999998
Safest Routes,-172.8696908163265,1539.201
Safest Routes,-172.58880000000002,1348.592
Safest Routes,-170.85295000000002,1191.2330000000002
Safest Routes,-170.85295000000002,1191.2330000000002
Safest Routes,-169.75585,1267.789
Safest Routes,-169.01261224489792,1385.8799999999997
Safest Routes,-169.01261224489792,1385.8799999999997
Shortest Routes,-167.59630000000004,1981.9630000000002
Shortest Routes,-167.59630000000004,1981.9630000000002
Safest Routes,-167.5430102040816,1410.4499999999998
Safest Routes,-167.5430102040816,1410.4499999999998
Safest Routes,-167.5430102040816,1410.4499999999998
Safest Routes,-165.64825,1327.405
Safest Routes,-165.43734999999998,1268.9989999999998
Safest Routes,-164.99515,1254.421
Safest Routes,-164.2897222222222,1410.4499999999998
Safest Routes,-164.2897222222222,1410.4499999999998
Safest Routes,-164.2897222222222,1410.4499999999998
Safest Routes,-162.74239999999998,1237.2959999999998
Safest Routes,-162.74239999999998,1237.2959999999998
Safest Routes,-161.45525,1119.035
Shortest Routes,-160.33370000000002,1760.337
Shortest Routes,-160.33370000000002,1760.337
Safest Routes,-159.37352499999997,1206.886
Safest Routes,-157.77713888888889,1421.2549999999999
Safest Routes,-156.96997499999998,1341.529
Safest Routes,-156.42964999999998,1190.281
Safest Routes,-156.26559999999995,1273.6039999999998
Safest Routes,-156.26559999999995,1273.6039999999998
Safest Routes,-156.26559999999995,1273.6039999999998
Safest Routes,-153.73095,1124.873
Safest Routes,-153.73095,1124.873
Safest Routes,-153.73095,1124.873
Safest Routes,-153.73095,1124.873
Safest Routes,-153.73095,1124.873
Safest Routes,-153.37715,1348.931
Safest Routes,-152.53730000000002,1235.502
Safest Routes,-151.61464999999998,1242.061
Safest Routes,-151.15394999999995,1254.4429999999998
Safest Routes,-150.72464999999997,1129.331
Shortest Routes,-149.1338,1813.898
Safest Routes,-149.07613719008268,1681.6040000000003
Safest Routes,-148.5861772189349,1194.397
Shortest Routes,-147.8513346938775,2060.1459999999997
Shortest Routes,-147.8513346938775,2060.1459999999997
Shortest Routes,-147.8513346938775,2060.1459999999997
Shortest Routes,-147.8513346938775,2060.1459999999997
Shortest Routes,-147.8513346938775,2060.1459999999997
Shortest Routes,-147.8513346938775,2060.1459999999997
Shortest Routes,-147.8513346938775,2060.1459999999997
Shortest Routes,-147.8513346938775,2060.1459999999997
Safest Routes,-147.47705612244894,1166.745
Safest Routes,-147.39825,1327.405
Safest Routes,-147.36989999999997,1373.216
Safest Routes,-147.36989999999997,1373.216
Safest Routes,-147.14770555555558,1315.2810000000002
Safest Routes,-147.14770555555558,1315.2810000000002
Safest Routes,-147.14770555555558,1315.2810000000002
Safest Routes,-147.14770555555558,1315.2810000000002
Safest Routes,-146.24865,1425.241
Safest Routes,-146.24865,1425.241
Safest Routes,-146.24865,1425.241
Safest Routes,-146.24865,1425.241
Safest Routes,-146.24865,1425.241
Safest Routes,-146.24865,1425.241
Safest Routes,-145.17720510204077,1775.263
Safest Routes,-145.17720510204077,1775.263
Safest Routes,-145.17720510204077,1775.263
Safest Routes,-143.97239349112425,1439.67
Safest Routes,-143.951775,1425.241
Safest Routes,-143.951775,1425.241
Safest Routes,-143.951775,1425.241
Safest Routes,-143.951775,1425.241
Safest Routes,-143.951775,1425.241
Safest Routes,-143.951775,1425.241
Safest Routes,-143.91615612244897,1180.339
Safest Routes,-143.91615612244897,1180.339
Safest Routes,-143.91615612244897,1180.339
Safest Routes,-143.91615612244897,1180.339
Safest Routes,-143.91615612244897,1180.339
Safest Routes,-143.91615612244897,1180.339
Shortest Routes,-142.53359999999998,1504.696
Safest Routes,-142.0929,1206.886
Safest Routes,-141.8716,1100.2640000000001
Safest Routes,-140.3431951557093,1390.6039999999998
Safest Routes,-140.3431951557093,1390.6039999999998
Safest Routes,-140.3431951557093,1390.6039999999998
Safest Routes,-140.3431951557093,1390.6039999999998
Safest Routes,-140.3431951557093,1390.6039999999998
Safest Routes,-140.3431951557093,1390.6039999999998
Safest Routes,-140.21299999999997,1225.9199999999998
Safest Routes,-140.21299999999997,1225.9199999999998
Safest Routes,-140.21299999999997,1225.9199999999998
Safest Routes,-139.44423321799303,1390.6039999999998
Safest Routes,-139.44423321799303,1390.6039999999998
Safest Routes,-139.44423321799303,1390.6039999999998
Safest Routes,-139.44423321799303,1390.6039999999998
Safest Routes,-139.44423321799303,1390.6039999999998
Safest Routes,-139.44423321799303,1390.6039999999998
Safest Routes,-139.17572110726638,1390.6039999999998
Safest Routes,-139.17572110726638,1390.6039999999998
Safest Routes,-139.17572110726638,1390.6039999999998
Safest Routes,-139.17572110726638,1390.6039999999998
Safest Routes,-139.17572110726638,1390.6039999999998
Safest Routes,-139.17572110726638,1390.6039999999998
Safest Routes,-137.57627499999998,1346.491
Safest Routes,-137.57627499999998,1346.491
Safest Routes,-137.57627499999998,1346.491
Safest Routes,-137.57627499999998,1346.491
Safest Routes,-137.57627499999998,1346.491
Safest Routes,-137.57627499999998,1346.491
Safest Routes,-137.30742500000002,1423.0320000000002
Safest Routes,-137.30742500000002,1423.0320000000002
Safest Routes,-137.30742500000002,1423.0320000000002
Safest Routes,-137.30742500000002,1423.0320000000002
Safest Routes,-137.30742500000002,1423.0320000000002
Safest Routes,-137.30742500000002,1423.0320000000002
Safest Routes,-137.02135,2115.309
Safest Routes,-137.02135,2115.309
Safest Routes,-137.02135,2115.309
Safest Routes,-136.87885,1120.579
Safest Routes,-136.2002293628809,1423.0320000000002
Safest Routes,-136.2002293628809,1423.0320000000002
Safest Routes,-136.2002293628809,1423.0320000000002
Safest Routes,-136.2002293628809,1423.0320000000002
Safest Routes,-136.2002293628809,1423.0320000000002
Safest Routes,-136.2002293628809,1423.0320000000002
Safest Routes,-135.1874530612245,1423.0320000000002
Safest Routes,-135.1874530612245,1423.0320000000002
Safest Routes,-135.1874530612245,1423.0320000000002
Safest Routes,-135.1874530612245,1423.0320000000002
Safest Routes,-135.1874530612245,1423.0320000000002
Safest Routes,-135.1874530612245,1423.0320000000002
Safest Routes,-135.18540968858127,1390.6039999999998
Safest Routes,-135.18540968858127,1390.6039999999998
Safest Routes,-135.18540968858127,1390.6039999999998
Safest Routes,-135.18540968858127,1390.6039999999998
Safest Routes,-135.18540968858127,1390.6039999999998
Safest Routes,-135.18540968858127,1390.6039999999998
Safest Routes,-134.89215,1190.281
Safest Routes,-134.38365555555552,1390.6039999999998
Safest Routes,-134.38365555555552,1390.6039999999998
Safest Routes,-134.38365555555552,1390.6039999999998
Safest Routes,-134.38365555555552,1390.6039999999998
Safest Routes,-134.38365555555552,1390.6039999999998
Safest Routes,-134.38365555555552,1390.6039999999998
Safest Routes,-134.0292,1244.008
Safest Routes,-133.72419999999994,1819.148
Safest Routes,-133.3866,972.7439999999999
Shortest Routes,-132.54380000000003,1577.438
Shortest Routes,-132.54380000000003,1577.438
Shortest Routes,-132.54380000000003,1577.438
Safest Routes,-132.46349999999995,1121.57
Safest Routes,-132.46349999999995,1121.57
Safest Routes,-132.1732,1244.008
Safest Routes,-132.04019999999997,1819.148
Safest Routes,-132.04019999999997,1819.148
Safest Routes,-131.91735,1013.399
Safest Routes,-131.91735,1013.399
Safest Routes,-131.8372078125,1352.903
Safest Routes,-131.8372078125,1352.903
Safest Routes,-131.8372078125,1352.903
Safest Routes,-131.8372078125,1352.903
Safest Routes,-131.8372078125,1352.903
Safest Routes,-131.8372078125,1352.903
Safest Routes,-131.56284999999997,1098.339
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.55126481994455,1390.6039999999998
Safest Routes,-131.18865,1326.911
Safest Routes,-131.18865,1326.911
Safest Routes,-131.18865,1326.911
Safest Routes,-131.18865,1326.911
Safest Routes,-131.18865,1326.911
Safest Routes,-131.18865,1326.911
Safest Routes,-130.816525,1015.006
Safest Routes,-129.6157,1032.188
Safest Routes,-129.5895,997.88
Safest Routes,-129.53098579881657,1012.6759999999999
Safest Routes,-129.53098579881657,1012.6759999999999
Shortest Routes,-129.321,1514.65
Shortest Routes,-129.321,1514.65
Safest Routes,-128.0605,971.57
Safest Routes,-127.49425,1190.575
Safest Routes,-127.49425,1190.575
Safest Routes,-127.49425,1190.575
Safest Routes,-127.49425,1190.575
Safest Routes,-127.49425,1190.575
Safest Routes,-127.37077500000001,1493.201
Safest Routes,-127.37077500000001,1493.201
Safest Routes,-124.76486272189348,1418.748
Safest Routes,-124.71144999999999,1012.973
Safest Routes,-124.56678888888888,1005.1859999999999
Safest Routes,-123.40135000000001,1016.489
Safest Routes,-123.02675118343197,955.4170000000001
Safest Routes,-122.93207809917357,1064.583
Safest Routes,-122.7740268595041,967.915
Safest Routes,-122.75989999999999,1298.866
Safest Routes,-122.34364834710745,1064.583
Safest Routes,-122.0189,1015.0060000000001
Safest Routes,-122.0189,1015.0060000000001
Safest Routes,-122.0189,1015.0060000000001
