,CTY_SCR_NAME,CTY_SCR_NBR_DY_01,CTY_SCR_NBR_DY_02,CTY_SCR_NBR_WK_01,CTY_SCR_NBR_WK_02,CTY_SCR_NBR_MO_01,CTY_SCR_NBR_MO_02,CTY_SCR_NBR_QT_01,CTY_SCR_NBR_QT_02,CTY_SCR_TGT_01,CTY_SCR_AVG_01,CTY_SCR_AVG_02,CTY_SCR_DEV_01,CTY_SCR_DEV_02,ETL_LOAD_DATE,ETL_LOAD_IS_ACTIVE_FLAG,CTY_SCR_OPEN_DATA_SOURCE,CTY_SCR_METRIC_TYPE,CTY_SCR_DAY,CTY_SCR_WEEK,CTY_SCR_MONTH,CTY_SCR_QUARTER,CTY_SCR_DAY_NAME
2303,STREETLIGHT ON-TIME %,0.8181818000000001,10.0,0.6315789,57.0,0.6509090999999999,275.0,0.6504481,780.0,0.8,,,,,2017-03-15 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.0227273000000001,0.7894736,0.8136364,0.8130601,Tuesday
2304,TREE MAINTENANCE ON-TIME %,1.0,2.0,0.9649123,57.0,0.9435484000000001,124.0,0.9220273000000001,513.0,0.8,,,,,2017-03-15 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.2061403999999998,1.1794354999999999,1.1525341,Tuesday
2305,ON-TIME PERMIT REVIEWS,,1.0,0.7555556,45.0,0.751004,249.0,0.7598372,737.0,0.75,,,,,2017-03-15 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,0.0,1.0074075,1.0013386999999998,1.0131163,Tuesday
2306,BFD RESPONSE TIME,0.794964,278.0,0.8273145000000001,1523.0,0.8507386999999998,5889.0,0.8428914000000001,18344.0,0.9,,,,,2017-03-15 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.8832933000000001,0.9192383,0.9452652,0.9365459999999999,Tuesday
2307,EMS RESPONSE TIME,7.5666667,58.0,6.633333299999999,486.0,6.4333333,2072.0,6.5333333,6563.0,6.0,,,,,2017-03-15 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.7929515,0.9045226000000001,0.9326424999999999,0.9183674000000001,Tuesday
2308,311 CALL CENTER PERFORMANCE,0.7943689,3160.0,0.8303559000000001,7445.0,0.8620764000000001,23107.0,0.8683174000000001,75644.0,0.95,,,,,2017-03-15 00:00:00,N,,Target,0.8361778,0.8740588,0.9074488000000002,0.9140183000000001,Tuesday
2309,BFD INCIDENTS,285.0,,224.85714280000002,,216.0,,210.27777769999997,,,224.10344819999997,211.50549449999997,85.1437209,60.266698700000006,2017-03-15 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.0850778,1.3753051,1.4316999,1.2924437,Tuesday
2310,EMS INCIDENTS,243.0,,292.0,,303.25,,305.8,,,308.275862,297.7582417,22.862784100000002,26.384482199999997,2017-03-15 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.3627105,1.1340365,1.0919659,1.0599827,Tuesday
2311,ON-TIME PERMIT REVIEWS,0.3125,16.0,0.6296295999999999,81.0,0.7022901,262.0,0.7361478,758.0,0.75,,,,,2017-03-27 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,0.41666670000000006,0.8395060999999999,0.9363868000000001,0.9815304,Friday
2312,MISSED TRASH ON-TIME %,0.9076923000000001,65.0,0.9626167999999999,214.0,0.9553903,807.0,0.9539654000000001,2194.0,0.8,,,,,2017-04-14 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1346154,1.203271,1.1942378999999999,1.1924568000000002,Thursday
2313,CITY SERVICES SATISFACTION SURVEYS,4.384615,13.0,3.8478260000000004,46.0,3.8914720000000003,129.0,3.5278449999999997,413.0,4.0,,,,,2017-01-06 00:00:00,N,,Target,1.0961538,0.9619565000000001,0.9728680000000001,0.8819613000000002,Thursday
2314,SIGN INSTALLATION ON-TIME %,0.8636364,22.0,0.8444444,45.0,0.480916,262.0,0.589527,592.0,0.8,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.0795455,1.0555555,0.6011449999999999,0.7369088,Thursday
2315,SIGNAL REPAIR ON-TIME %,1.0,17.0,0.8732394,70.0,0.9046053,304.0,0.9151292,813.0,0.8,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.0915493,1.1307566,1.1439115,Thursday
2316,STREETLIGHT ON-TIME %,0.5263158,19.0,0.5405405,37.0,0.5739437,284.0,0.6927224000000001,742.0,0.8,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.6578948,0.6756755999999999,0.7174295999999999,0.8659030000000001,Thursday
2317,TREE MAINTENANCE ON-TIME %,,,1.0,13.0,0.8834950999999999,206.0,0.9157233,795.0,0.8,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,,1.25,1.1043688999999999,1.1446541000000001,Thursday
2318,BFD RESPONSE TIME,0.8156682,217.0,0.8499268,1366.0,0.8466383,6350.0,0.8419819,19194.0,0.9,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9062979999999999,0.9443630999999999,0.9407091999999999,0.9355353999999999,Thursday
2319,EMS RESPONSE TIME,6.5333333,88.0,6.508333299999999,576.0,6.55,2281.0,6.5333333,6773.0,6.0,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9183674000000001,0.921895,0.9160305000000001,0.9183674000000001,Thursday
2320,311 CALL CENTER PERFORMANCE,0.8601747999999999,800.0,0.8703495000000001,4435.0,0.8914721,20474.0,0.8935917999999999,64120.0,0.95,,,,,2017-01-06 00:00:00,N,,Target,0.9054472,0.9161574,0.9383916999999999,0.9406228999999999,Thursday
2321,ON-TIME PERMIT REVIEWS,0.7777778000000001,18.0,0.6530611999999999,49.0,0.7671756,262.0,0.7903614000000001,830.0,0.75,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,1.0370370999999998,0.8707483,1.0229008,1.0538152,Thursday
2322,BFD INCIDENTS,227.0,,202.5714285,,211.2580645,,216.26086949999998,,,194.7096774,208.173913,26.704797999999997,26.615953499999996,2017-01-06 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,0.9753941999999999,1.0930193000000001,1.0480758,1.0856788999999998,Thursday
2323,EMS INCIDENTS,319.0,,319.2857142,,303.1290322,,305.097826,,,290.9032258,300.3260869,30.5737958,29.4312791,2017-01-06 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.007765,1.0068632,1.0605286,1.080825,Thursday
2324,GRAFFITI ON-TIME %,0.8,5.0,0.9411765,34.0,0.8740741,135.0,0.8606431999999999,653.0,0.8,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.0,1.1764706,1.0925926000000001,1.075804,Thursday
2325,MISSED TRASH ON-TIME %,0.9565216999999999,46.0,0.9740260000000001,230.0,0.9739508,690.0,0.9846090000000001,2404.0,0.8,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1956521,1.2175325000000001,1.2174385,1.2307613000000002,Thursday
2326,PARKS MAINTENANCE ON-TIME %,0.6923077,13.0,0.7317073000000001,40.0,0.6259541999999999,131.0,0.7283236999999999,519.0,0.8,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.8653846,0.9146341,0.7824428000000001,0.9104046,Thursday
2327,POTHOLE ON-TIME %,0.9166667,24.0,0.884058,69.0,0.772093,215.0,0.7972441,508.0,0.8,,,,,2017-01-06 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1458334,1.1050725000000001,0.9651163,0.9965550999999999,Thursday
2328,PART 1 CRIMES,,,45.0,,47.6153846,,49.8505747,,,57.04,57.424418599999996,11.5457564,10.6847482,2017-01-06 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,1.5241278999999999,1.4404117,1.3662664,Thursday
2329,HOMICIDES (TREND),,,0.0,,0.1153846,,0.1954023,,,0.16,0.13372089999999998,0.37032800000000005,0.374044,2017-01-06 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,,4.5961766,2.5985615,Thursday
2330,SHOOTINGS (TREND),,,0.5,,0.8076923,,0.9885056999999999,,,1.08,0.9476744,1.2094863,1.1509698,2017-01-06 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,4.578972599999999,2.8346021,2.1230471,Thursday
2331,STABBINGS (TREND),,,1.5,,1.3076923,,1.5402299,,,1.32,1.4825581,1.3315635000000001,1.3571291,2017-01-06 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,1.767709,2.0276662,1.8436775,Thursday
2332,ON-TIME PERMIT REVIEWS,0.7058824,17.0,0.7936508000000001,63.0,0.8173375,323.0,0.7750325,769.0,0.75,,,,,2017-02-23 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,0.9411765,1.0582011,1.0897833000000001,1.0333767,Wednesday
2333,CITY SERVICES SATISFACTION SURVEYS,3.2,10.0,3.272727,44.0,3.8932800000000003,253.0,3.900722,554.0,4.0,,,,,2017-02-23 00:00:00,N,,Target,0.8,0.8181818000000001,0.9733200000000001,0.9751805,Wednesday
2334,SIGN INSTALLATION ON-TIME %,0.6666667,3.0,0.8421053,38.0,0.9065934000000001,182.0,0.8900524,573.0,0.8,,,,,2016-04-18 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.8333334000000001,1.0526316,1.1332418,1.1125655,Friday
2335,SIGNAL REPAIR ON-TIME %,0.9285714,14.0,0.8688524999999999,61.0,0.8952618,400.0,0.8058181999999999,1375.0,0.8,,,,,2016-04-18 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.1607143,1.0860656000000002,1.1190773,1.0072728000000002,Friday
2336,STREETLIGHT ON-TIME %,0.625,8.0,0.6349206000000001,63.0,0.6823529,255.0,0.7467249,687.0,0.8,,,,,2016-04-18 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.78125,0.7936508000000001,0.8529411,0.9334061,Friday
2337,TREE MAINTENANCE ON-TIME %,,,1.0,11.0,0.9811321,53.0,0.9243243,185.0,0.8,,,,,2016-04-18 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,,1.25,1.2264151,1.1554053999999998,Friday
2338,ON-TIME PERMIT REVIEWS,0.7727273,22.0,0.825,120.0,0.8324324000000001,370.0,0.8379953000000001,858.0,0.75,,,,,2016-04-18 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,1.0303030999999998,1.1,1.1099099,1.1173271,Friday
2339,BPS ATTENDANCE,,,,,,,91.82352900000001,,95.0,,,,,2016-06-27 00:00:00,N,,Target,,,,0.9665635,Friday
2340,EMS RESPONSE TIME,6.616666700000001,83.0,6.1833333,480.0,6.2,2420.0,6.1666667,6921.0,6.0,,,,,2016-04-18 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.906801,0.9703504000000001,0.9677418999999999,0.972973,Friday
2341,BFD RESPONSE TIME,0.8406593000000001,182.0,0.8545596999999999,1272.0,0.8644544,6057.0,0.8510344000000001,18803.0,0.9,,,,,2016-04-18 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9340659,0.9495108,0.9605049000000001,0.9455938,Friday
2342,311 CALL CENTER PERFORMANCE,0.9472596,967.0,0.9305026,5510.0,0.9208841,21083.0,0.9088909,64527.0,0.95,,,,,2016-04-18 00:00:00,N,,Target,0.9971154000000001,0.9794764000000001,0.9693516999999999,0.9567273000000001,Friday
2343,BFD INCIDENTS,187.0,,188.1428571,,202.74193540000002,,213.57142850000002,,,204.16129030000002,226.4777777,21.8923073,46.0730314,2016-04-18 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.2088428,1.2014998,1.1149818999999999,1.2761576000000001,Friday
2344,EMS INCIDENTS,312.0,,299.8571428,,312.2580645,,305.8681318,,,307.3548387,307.6,28.496255199999997,24.3775546,2016-04-18 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.0764458000000001,1.1200370000000002,1.0755562,1.0853617,Friday
2345,TREE MAINTENANCE ON-TIME %,1.0,18.0,0.9808916999999999,157.0,0.9410801999999999,610.0,0.9561644,1095.0,0.8,,,,,2016-07-04 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.2261146,1.1763503,1.1952055,Friday
2346,LIBRARY USERS,6618.0,,8955.8,,9207.0714286,,9088.0568182,,,6968.464285699999,6801.137931,1508.3856586,1379.8285719,2016-04-18 00:00:00,N,https://data.cityofboston.gov/City-Services/Boston-Public-Library-Daily-Active-User-Counts/mzws-sfys,Historical,1.2120705,1.6402328000000002,1.6862525000000002,1.6763583,Friday
2347,ON-TIME PERMIT REVIEWS,0.8571429,7.0,0.8658537000000001,82.0,0.8268551,283.0,0.8346281999999999,901.0,0.75,,,,,2016-07-04 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,1.1428572,1.1544716,1.1024735,1.1128376,Friday
2348,CITY SERVICES SATISFACTION SURVEYS,2.4,5.0,2.916666,24.0,3.536764,136.0,3.609112,417.0,4.0,,,,,2016-09-12 00:00:00,N,,Target,0.6,0.7291665,0.884191,0.902278,Friday
2349,BPS ATTENDANCE,,,92.25,,91.92857099999999,,91.717391,,95.0,,,,,2016-05-02 00:00:00,N,,Target,,0.9710525999999999,0.9676691999999999,0.9654461999999999,Friday
2350,311 CALL CENTER PERFORMANCE,0.8751249,1001.0,0.8590183000000001,5256.0,0.8716731,22957.0,0.8600677,68526.0,0.95,,,,,2016-09-12 00:00:00,N,,Target,0.9211841000000001,0.9042298000000001,0.9175506,0.9053344000000001,Friday
2351,BPS ATTENDANCE,,,,,,,,,95.0,,,,,2016-09-19 00:00:00,N,,Target,,,,,Friday
2352,311 CALL CENTER PERFORMANCE,0.9001368000000001,730.0,0.8927955,4636.0,0.9027654,19057.0,0.8878101,64168.0,0.95,,,,,2016-12-12 00:00:00,N,,Target,0.9475124,0.9397847,0.9502794,0.9345369000000001,Friday
2353,BPS ATTENDANCE,,,92.5,,91.533333,,91.745098,,95.0,,,,,2016-04-12 00:00:00,N,,Target,,0.9736841999999999,0.9635087999999999,0.9657379,Monday
2354,SIGN INSTALLATION ON-TIME %,1.0,8.0,0.9736841999999999,38.0,0.9166667,192.0,0.8598616,578.0,0.8,,,,,2016-04-07 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.2171053,1.1458334,1.074827,Wednesday
2355,SIGNAL REPAIR ON-TIME %,1.0,21.0,0.9179103999999999,134.0,0.8795181000000001,498.0,0.7963800999999999,1326.0,0.8,,,,,2016-04-07 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.1473879999999999,1.0993976,0.9954751000000001,Wednesday
2356,STREETLIGHT ON-TIME %,0.3571429,14.0,0.6133333000000001,75.0,0.7586206999999999,232.0,0.7562408,680.0,0.8,,,,,2016-04-07 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.4464286,0.7666666,0.9482759,0.9453010000000001,Wednesday
2357,TREE MAINTENANCE ON-TIME %,0.8333333,6.0,0.9090908999999999,11.0,0.939759,83.0,0.9282296999999998,209.0,0.8,,,,,2016-04-07 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.0416665999999999,1.1363636000000001,1.1746988,1.1602871000000001,Wednesday
2358,ON-TIME PERMIT REVIEWS,0.9375,16.0,0.8289474,76.0,0.8626866,335.0,0.8442822,822.0,0.75,,,,,2016-04-07 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,1.25,1.1052632,1.1502488000000002,1.1257096000000002,Wednesday
2359,EMS RESPONSE TIME,6.3083333,86.0,6.3,575.0,6.1833333,2474.0,6.15,6910.0,6.0,,,,,2016-04-07 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9511228999999999,0.9523809999999999,0.9703504000000001,0.9756098,Wednesday
2360,BFD RESPONSE TIME,0.8894009,217.0,0.8776881999999999,1488.0,0.861883,6118.0,0.8456689000000001,18875.0,0.9,,,,,2016-04-07 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9882232,0.9752091,0.9576478,0.9396321,Wednesday
2361,BFD INCIDENTS,227.0,,221.57142850000002,,204.67741930000003,,214.48351639999998,,,199.032258,229.64444440000003,23.36448,47.8934471,2016-04-07 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,0.9797213,1.0037247999999999,1.0865718999999998,1.2939824,Wednesday
2362,EMS INCIDENTS,320.0,,322.7142857,,317.22580639999995,,305.3406593,,,301.2903225,304.7777777,25.598429100000004,23.788288,2016-04-07 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.0215273,1.0129355,1.0304608,1.0760638999999999,Wednesday
2363,PART 1 CRIMES,17.0,,41.0,,44.0645161,,42.0,,,50.3548387,47.25824179999999,9.0862836,11.7131608,2016-04-07 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,3.4965366,1.4497835,1.3489567,1.404081,Wednesday
2364,HOMICIDES (TREND),0.0,,0.0,,0.09677419999999999,,0.12087910000000002,,,0.09677419999999999,0.1373626,0.34875320000000004,0.404163,2016-04-07 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,,4.6037828,4.4798944,Wednesday
2365,SHOOTINGS (TREND),1.0,,0.8571429,,0.516129,,0.6703296999999999,,,1.1935483999999998,0.8736264000000001,1.5872309,1.3131157,2016-04-07 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,2.7807793,3.2442424,5.3877602,3.2621889,Wednesday
2366,BPS ATTENDANCE,,,90.5,,91.4375,,91.72,,95.0,,,,,2016-04-08 00:00:00,N,,Target,,0.9526315999999999,0.9625,0.9654736999999999,Thursday
2367,CITY SERVICES SATISFACTION SURVEYS,2.714285,7.0,3.7777769999999995,27.0,3.678571,140.0,3.726582,395.0,4.0,,,,,2016-08-03 00:00:00,N,,Target,0.6785713000000001,0.9444443000000001,0.9196428,0.9316455,Tuesday
2368,LIBRARY USERS,10370.0,,9269.5714286,,9130.9677419,,8597.923912999999,,,6765.7741935,6655.8888889,1436.8486051,1436.8413817,2016-02-04 00:00:00,N,,,1.9459833,1.7394822,1.7134726000000002,1.6474125,Wednesday
2369,BPS ATTENDANCE,93.0,,,,91.692307,,91.652173,,95.0,,,,,2016-02-04 00:00:00,N,,,0.9789474,,0.9651822,0.9647597,Wednesday
2370,BFD INCIDENTS,198.0,,198.2857142,,201.67741930000003,,199.33695649999999,,,231.7741935,211.45652169999997,35.3626071,33.3925744,2016-02-05 00:00:00,N,,,1.3491758,1.3472316999999998,1.3245746999999999,1.2283176000000002,Thursday
2371,EMS INCIDENTS,335.0,,304.0,,296.9354838,,294.23913039999996,,,310.1935483,296.10869560000003,23.4000276,26.0559232,2016-02-05 00:00:00,N,,,0.9958017,1.0973473,1.1234547,1.0949075000000001,Thursday
2372,MISSED TRASH ON-TIME %,1.0,22.0,1.0,141.0,0.9965753,584.0,0.9778714,1898.0,0.8,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.25,1.2457191,1.2223393,Wednesday
2373,PARKS MAINTENANCE ON-TIME %,0.4375,16.0,0.4722222,36.0,0.7037036999999999,189.0,0.7436823,554.0,0.8,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.546875,0.5902778000000001,0.8796296,0.9296029,Wednesday
2374,BFD INCIDENTS,250.0,,238.0,,235.96666659999997,,223.21978019999997,,,215.5333333,217.8131868,20.842154500000003,24.6310157,2016-07-05 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,0.9455020000000001,0.9931743000000001,1.0017325000000001,1.0861233000000001,Monday
2375,POTHOLE ON-TIME %,0.6315789,19.0,0.8415841999999999,101.0,0.6968839,353.0,0.7196402,667.0,0.8,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.7894736,1.0519803,0.8711049000000001,0.8995503,Wednesday
2376,CITY SERVICES SATISFACTION SURVEYS,2.8,5.0,3.4807690000000004,52.0,3.367346,147.0,3.465753,438.0,4.0,,,,,2016-10-21 00:00:00,N,,Target,0.7,0.8701923,0.8418365,0.8664383,Thursday
2377,311 CALL CENTER PERFORMANCE,0.8972142,1041.0,0.8787765,5329.0,0.8810201999999999,21407.0,0.8725965,66466.0,0.95,,,,,2016-10-21 00:00:00,N,,Target,0.944436,0.9250279,0.9273896999999999,0.9185226000000001,Thursday
2378,SIGN INSTALLATION ON-TIME %,1.0,14.0,0.9629629999999999,54.0,0.8808290000000001,193.0,0.8296041,581.0,0.8,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.2037038,1.1010363,1.0370051,Wednesday
2379,SIGNAL REPAIR ON-TIME %,0.8571429,7.0,0.8860759,79.0,0.8565401,474.0,0.7410180000000001,1336.0,0.8,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.0714286,1.1075948999999998,1.0706751,0.9262725,Wednesday
2380,STREETLIGHT ON-TIME %,0.6666667,21.0,0.7073170999999999,41.0,0.8243902,205.0,0.7800312,641.0,0.8,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.8333334000000001,0.8841464,1.0304878,0.975039,Wednesday
2381,TREE MAINTENANCE ON-TIME %,,,0.9090908999999999,10.0,0.9452055,73.0,0.9457363999999999,258.0,0.8,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,,1.1363636000000001,1.1815069,1.1821705,Wednesday
2382,ON-TIME PERMIT REVIEWS,0.9354839,31.0,0.9,120.0,0.8704818999999999,332.0,0.8476658000000001,814.0,0.75,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,1.2473119,1.2,1.1606425,1.1302211000000002,Wednesday
2383,BFD RESPONSE TIME,0.8481675,191.0,0.8623395,1402.0,0.8587761,5948.0,0.8431519000000001,18757.0,0.9,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9424083000000001,0.958155,0.9541957,0.9368354,Wednesday
2384,EMS RESPONSE TIME,6.1666667,70.0,6.2333333,562.0,6.133333299999999,2421.0,6.116666700000001,6812.0,6.0,,,,,2016-03-31 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.972973,0.9625669,0.9782609,0.9809264000000001,Wednesday
2385,311 CALL CENTER PERFORMANCE,0.9288576999999999,998.0,0.9227544,4530.0,0.9248728,21417.0,0.8996970999999999,61404.0,0.95,,,,,2016-03-31 00:00:00,N,,Target,0.9777449,0.9713204,0.9735503000000001,0.9470495999999999,Wednesday
2386,BPS ATTENDANCE,,,,,91.6875,,91.74468,,95.0,,,,,2016-03-31 00:00:00,N,,Target,,,0.9651315999999999,0.9657334999999999,Wednesday
2387,311 CALL CENTER PERFORMANCE,0.8685446,1278.0,0.9046059000000001,5493.0,0.9190804,20749.0,0.9003595999999999,62846.0,0.95,,,,,2016-04-06 00:00:00,N,,Target,0.9142575000000001,0.9522166999999999,0.9674531,0.9477469000000001,Tuesday
2388,EMS RESPONSE TIME,5.3,75.0,6.0666667,535.0,6.1,2239.0,6.0833333,6676.0,6.0,,,,,2016-03-16 00:00:00,N,,,1.1320755,0.9890110000000001,0.9836065999999999,0.9863014000000001,Tuesday
